"Nombre","curso","edad","Asignatura","Detalle_Nota","Nota","Asistencia","Observacion de conducta"
"Máximo Pinto-Sedano","8° Básico B","16","Historia","Tarea 1","5,2","87%","Muestra liderazgo y colabora con sus compañeros."
"Máximo Pinto-Sedano","8° Básico B","16","Historia","Tarea 2","3,6","87%","Muestra liderazgo y colabora con sus compañeros."
"Máximo Pinto-Sedano","8° Básico B","16","Matemáticas","Ensayo 1","3,8","87%","Muestra liderazgo y colabora con sus compañeros."
"Máximo Pinto-Sedano","8° Básico B","16","Matemáticas","Prueba 2","5,8","87%","Muestra liderazgo y colabora con sus compañeros."
"Máximo Pinto-Sedano","8° Básico B","16","Matemáticas","Exposición 3","4,0","87%","Muestra liderazgo y colabora con sus compañeros."
"Máximo Pinto-Sedano","8° Básico B","16","Ciencias","Laboratorio 1","3,9","87%","Muestra liderazgo y colabora con sus compañeros."
"Máximo Pinto-Sedano","8° Básico B","16","Ciencias","Tarea 2","4,6","87%","Muestra liderazgo y colabora con sus compañeros."
"Máximo Pinto-Sedano","8° Básico B","16","Lenguaje","Exposición 1","5,7","87%","Muestra liderazgo y colabora con sus compañeros."
"Máximo Pinto-Sedano","8° Básico B","16","Lenguaje","Ensayo 2","6,5","87%","Muestra liderazgo y colabora con sus compañeros."
"Marino Contreras Bermúdez","3° Medio B","17","Matemáticas","Prueba 1","6,1","82%","Excelente participación en clases."
"Marino Contreras Bermúdez","3° Medio B","17","Matemáticas","Control 2","3,8","82%","Excelente participación en clases."
"Marino Contreras Bermúdez","3° Medio B","17","Matemáticas","Laboratorio 3","6,6","82%","Excelente participación en clases."
"Marino Contreras Bermúdez","3° Medio B","17","Matemáticas","Ensayo 4","5,2","82%","Excelente participación en clases."
"Marino Contreras Bermúdez","3° Medio B","17","Educación Física","Exposición 1","3,0","82%","Excelente participación en clases."
"Marino Contreras Bermúdez","3° Medio B","17","Educación Física","Tarea 2","4,6","82%","Excelente participación en clases."
"Marino Contreras Bermúdez","3° Medio B","17","Inglés","Prueba 1","6,4","82%","Excelente participación en clases."
"Marino Contreras Bermúdez","3° Medio B","17","Inglés","Tarea 2","3,8","82%","Excelente participación en clases."
"Marino Contreras Bermúdez","3° Medio B","17","Inglés","Exposición 3","4,4","82%","Excelente participación en clases."
"Marino Contreras Bermúdez","3° Medio B","17","Ciencias","Control 1","6,9","82%","Excelente participación en clases."
"Marino Contreras Bermúdez","3° Medio B","17","Ciencias","Control 2","6,4","82%","Excelente participación en clases."
"Marino Contreras Bermúdez","3° Medio B","17","Ciencias","Laboratorio 3","6,6","82%","Excelente participación en clases."
"Marino Contreras Bermúdez","3° Medio B","17","Historia","Tarea 1","3,6","82%","Excelente participación en clases."
"Marino Contreras Bermúdez","3° Medio B","17","Historia","Prueba 2","3,5","82%","Excelente participación en clases."
"Marino Contreras Bermúdez","3° Medio B","17","Historia","Tarea 3","4,9","82%","Excelente participación en clases."
"Marino Contreras Bermúdez","3° Medio B","17","Lenguaje","Control 1","6,3","82%","Excelente participación en clases."
"Marino Contreras Bermúdez","3° Medio B","17","Lenguaje","Control 2","4,9","82%","Excelente participación en clases."
"Marino Contreras Bermúdez","3° Medio B","17","Lenguaje","Ensayo 3","5,6","82%","Excelente participación en clases."
"Edelmiro Azorin Barroso","8° Básico B","17","Inglés","Ensayo 1","4,4","87%","Falta de respeto con el profesor"
"Edelmiro Azorin Barroso","8° Básico B","17","Inglés","Control 2","4,9","87%","Falta de respeto con el profesor"
"Edelmiro Azorin Barroso","8° Básico B","17","Inglés","Ensayo 3","6,8","87%","Falta de respeto con el profesor"
"Edelmiro Azorin Barroso","8° Básico B","17","Historia","Ensayo 1","5,9","87%","Falta de respeto con el profesor"
"Edelmiro Azorin Barroso","8° Básico B","17","Historia","Tarea 2","3,7","87%","Falta de respeto con el profesor"
"Edelmiro Azorin Barroso","8° Básico B","17","Historia","Ensayo 3","3,1","87%","Falta de respeto con el profesor"
"Edelmiro Azorin Barroso","8° Básico B","17","Ciencias","Laboratorio 1","3,7","87%","Falta de respeto con el profesor"
"Edelmiro Azorin Barroso","8° Básico B","17","Ciencias","Tarea 2","6,4","87%","Falta de respeto con el profesor"
"Edelmiro Azorin Barroso","8° Básico B","17","Ciencias","Tarea 3","3,4","87%","Falta de respeto con el profesor"
"Anselmo Ruben Leal Borrell","2° Medio A","16","Inglés","Exposición 1","4,0","83%","Ha mejorado notablemente su rendimiento."
"Anselmo Ruben Leal Borrell","2° Medio A","16","Inglés","Tarea 2","5,9","83%","Ha mejorado notablemente su rendimiento."
"Anselmo Ruben Leal Borrell","2° Medio A","16","Inglés","Laboratorio 3","5,0","83%","Ha mejorado notablemente su rendimiento."
"Anselmo Ruben Leal Borrell","2° Medio A","16","Educación Física","Exposición 1","4,1","83%","Ha mejorado notablemente su rendimiento."
"Anselmo Ruben Leal Borrell","2° Medio A","16","Educación Física","Ensayo 2","5,0","83%","Ha mejorado notablemente su rendimiento."
"Anselmo Ruben Leal Borrell","2° Medio A","16","Educación Física","Ensayo 3","6,5","83%","Ha mejorado notablemente su rendimiento."
"Anselmo Ruben Leal Borrell","2° Medio A","16","Educación Física","Prueba 4","4,1","83%","Ha mejorado notablemente su rendimiento."
"Anselmo Ruben Leal Borrell","2° Medio A","16","Historia","Exposición 1","5,6","83%","Ha mejorado notablemente su rendimiento."
"Anselmo Ruben Leal Borrell","2° Medio A","16","Historia","Exposición 2","4,5","83%","Ha mejorado notablemente su rendimiento."
"Anselmo Ruben Leal Borrell","2° Medio A","16","Lenguaje","Tarea 1","6,9","83%","Ha mejorado notablemente su rendimiento."
"Anselmo Ruben Leal Borrell","2° Medio A","16","Lenguaje","Ensayo 2","4,9","83%","Ha mejorado notablemente su rendimiento."
"Anselmo Ruben Leal Borrell","2° Medio A","16","Lenguaje","Prueba 3","5,0","83%","Ha mejorado notablemente su rendimiento."
"Dorotea Seco Gámez","1° Básico A","15","Historia","Tarea 1","4,9","89%","Muestra liderazgo y colabora con sus compañeros."
"Dorotea Seco Gámez","1° Básico A","15","Historia","Tarea 2","5,7","89%","Muestra liderazgo y colabora con sus compañeros."
"Dorotea Seco Gámez","1° Básico A","15","Historia","Prueba 3","4,4","89%","Muestra liderazgo y colabora con sus compañeros."
"Dorotea Seco Gámez","1° Básico A","15","Historia","Tarea 4","6,8","89%","Muestra liderazgo y colabora con sus compañeros."
"Dorotea Seco Gámez","1° Básico A","15","Matemáticas","Exposición 1","3,7","89%","Muestra liderazgo y colabora con sus compañeros."
"Dorotea Seco Gámez","1° Básico A","15","Matemáticas","Prueba 2","3,5","89%","Muestra liderazgo y colabora con sus compañeros."
"Dorotea Seco Gámez","1° Básico A","15","Matemáticas","Prueba 3","6,0","89%","Muestra liderazgo y colabora con sus compañeros."
"Dorotea Seco Gámez","1° Básico A","15","Matemáticas","Control 4","3,5","89%","Muestra liderazgo y colabora con sus compañeros."
"Dorotea Seco Gámez","1° Básico A","15","Ciencias","Tarea 1","3,9","89%","Muestra liderazgo y colabora con sus compañeros."
"Dorotea Seco Gámez","1° Básico A","15","Ciencias","Tarea 2","5,4","89%","Muestra liderazgo y colabora con sus compañeros."
"Dorotea Seco Gámez","1° Básico A","15","Ciencias","Ensayo 3","6,4","89%","Muestra liderazgo y colabora con sus compañeros."
"Dorotea Seco Gámez","1° Básico A","15","Educación Física","Tarea 1","5,1","89%","Muestra liderazgo y colabora con sus compañeros."
"Dorotea Seco Gámez","1° Básico A","15","Educación Física","Ensayo 2","6,8","89%","Muestra liderazgo y colabora con sus compañeros."
"Dorotea Seco Gámez","1° Básico A","15","Educación Física","Tarea 3","7,0","89%","Muestra liderazgo y colabora con sus compañeros."
"Dorotea Seco Gámez","1° Básico A","15","Lenguaje","Laboratorio 1","5,9","89%","Muestra liderazgo y colabora con sus compañeros."
"Dorotea Seco Gámez","1° Básico A","15","Lenguaje","Laboratorio 2","4,1","89%","Muestra liderazgo y colabora con sus compañeros."
"Dorotea Seco Gámez","1° Básico A","15","Inglés","Prueba 1","6,5","89%","Muestra liderazgo y colabora con sus compañeros."
"Dorotea Seco Gámez","1° Básico A","15","Inglés","Exposición 2","3,2","89%","Muestra liderazgo y colabora con sus compañeros."
"Marcela Cecilia Arenas Plaza","5° Básico B","16","Inglés","Control 1","5,5","94%","Ha mejorado notablemente su rendimiento."
"Marcela Cecilia Arenas Plaza","5° Básico B","16","Inglés","Prueba 2","4,5","94%","Ha mejorado notablemente su rendimiento."
"Marcela Cecilia Arenas Plaza","5° Básico B","16","Inglés","Prueba 3","4,3","94%","Ha mejorado notablemente su rendimiento."
"Marcela Cecilia Arenas Plaza","5° Básico B","16","Inglés","Laboratorio 4","5,3","94%","Ha mejorado notablemente su rendimiento."
"Marcela Cecilia Arenas Plaza","5° Básico B","16","Matemáticas","Exposición 1","5,6","94%","Ha mejorado notablemente su rendimiento."
"Marcela Cecilia Arenas Plaza","5° Básico B","16","Matemáticas","Tarea 2","4,3","94%","Ha mejorado notablemente su rendimiento."
"Marcela Cecilia Arenas Plaza","5° Básico B","16","Ciencias","Ensayo 1","3,2","94%","Ha mejorado notablemente su rendimiento."
"Marcela Cecilia Arenas Plaza","5° Básico B","16","Ciencias","Ensayo 2","6,0","94%","Ha mejorado notablemente su rendimiento."
"Marcela Cecilia Arenas Plaza","5° Básico B","16","Ciencias","Tarea 3","6,5","94%","Ha mejorado notablemente su rendimiento."
"Marcela Cecilia Arenas Plaza","5° Básico B","16","Ciencias","Control 4","5,9","94%","Ha mejorado notablemente su rendimiento."
"Marcela Cecilia Arenas Plaza","5° Básico B","16","Lenguaje","Exposición 1","3,4","94%","Ha mejorado notablemente su rendimiento."
"Marcela Cecilia Arenas Plaza","5° Básico B","16","Lenguaje","Exposición 2","4,5","94%","Ha mejorado notablemente su rendimiento."
"Marcela Cecilia Arenas Plaza","5° Básico B","16","Lenguaje","Prueba 3","4,4","94%","Ha mejorado notablemente su rendimiento."
"Marcela Cecilia Arenas Plaza","5° Básico B","16","Historia","Exposición 1","3,7","94%","Ha mejorado notablemente su rendimiento."
"Marcela Cecilia Arenas Plaza","5° Básico B","16","Historia","Tarea 2","5,6","94%","Ha mejorado notablemente su rendimiento."
"Cristina Palacios Soriano","3° Básico B","14","Matemáticas","Exposición 1","6,5","92%","Copia en la prueba de un compañero."
"Cristina Palacios Soriano","3° Básico B","14","Matemáticas","Exposición 2","6,1","92%","Copia en la prueba de un compañero."
"Cristina Palacios Soriano","3° Básico B","14","Matemáticas","Ensayo 3","4,1","92%","Copia en la prueba de un compañero."
"Cristina Palacios Soriano","3° Básico B","14","Matemáticas","Ensayo 4","5,6","92%","Copia en la prueba de un compañero."
"Cristina Palacios Soriano","3° Básico B","14","Historia","Laboratorio 1","6,0","92%","Copia en la prueba de un compañero."
"Cristina Palacios Soriano","3° Básico B","14","Historia","Laboratorio 2","4,8","92%","Copia en la prueba de un compañero."
"Cristina Palacios Soriano","3° Básico B","14","Historia","Prueba 3","5,9","92%","Copia en la prueba de un compañero."
"Cristina Palacios Soriano","3° Básico B","14","Historia","Control 4","3,5","92%","Copia en la prueba de un compañero."
"Cristina Palacios Soriano","3° Básico B","14","Lenguaje","Control 1","5,8","92%","Copia en la prueba de un compañero."
"Cristina Palacios Soriano","3° Básico B","14","Lenguaje","Prueba 2","6,8","92%","Copia en la prueba de un compañero."
"Cristina Palacios Soriano","3° Básico B","14","Lenguaje","Control 3","3,4","92%","Copia en la prueba de un compañero."
"Cristina Palacios Soriano","3° Básico B","14","Lenguaje","Laboratorio 4","3,1","92%","Copia en la prueba de un compañero."
"Cristina Palacios Soriano","3° Básico B","14","Inglés","Ensayo 1","5,4","92%","Copia en la prueba de un compañero."
"Cristina Palacios Soriano","3° Básico B","14","Inglés","Tarea 2","5,3","92%","Copia en la prueba de un compañero."
"Cristina Palacios Soriano","3° Básico B","14","Inglés","Tarea 3","6,6","92%","Copia en la prueba de un compañero."
"Cristina Palacios Soriano","3° Básico B","14","Inglés","Control 4","3,8","92%","Copia en la prueba de un compañero."
"Cristina Palacios Soriano","3° Básico B","14","Educación Física","Prueba 1","6,5","92%","Copia en la prueba de un compañero."
"Cristina Palacios Soriano","3° Básico B","14","Educación Física","Exposición 2","3,7","92%","Copia en la prueba de un compañero."
"Cristina Palacios Soriano","3° Básico B","14","Educación Física","Ensayo 3","4,1","92%","Copia en la prueba de un compañero."
"Cristina Palacios Soriano","3° Básico B","14","Educación Física","Exposición 4","6,9","92%","Copia en la prueba de un compañero."
"Cristina Palacios Soriano","3° Básico B","14","Ciencias","Laboratorio 1","6,0","92%","Copia en la prueba de un compañero."
"Cristina Palacios Soriano","3° Básico B","14","Ciencias","Prueba 2","4,0","92%","Copia en la prueba de un compañero."
"Benito Rocha Jerez","3° Básico B","17","Matemáticas","Control 1","3,0","82%","Muestra liderazgo y colabora con sus compañeros."
"Benito Rocha Jerez","3° Básico B","17","Matemáticas","Exposición 2","5,7","82%","Muestra liderazgo y colabora con sus compañeros."
"Benito Rocha Jerez","3° Básico B","17","Lenguaje","Laboratorio 1","7,0","82%","Muestra liderazgo y colabora con sus compañeros."
"Benito Rocha Jerez","3° Básico B","17","Lenguaje","Control 2","5,8","82%","Muestra liderazgo y colabora con sus compañeros."
"Benito Rocha Jerez","3° Básico B","17","Lenguaje","Exposición 3","3,5","82%","Muestra liderazgo y colabora con sus compañeros."
"Benito Rocha Jerez","3° Básico B","17","Lenguaje","Ensayo 4","5,8","82%","Muestra liderazgo y colabora con sus compañeros."
"Benito Rocha Jerez","3° Básico B","17","Historia","Ensayo 1","3,4","82%","Muestra liderazgo y colabora con sus compañeros."
"Benito Rocha Jerez","3° Básico B","17","Historia","Control 2","6,3","82%","Muestra liderazgo y colabora con sus compañeros."
"Benito Rocha Jerez","3° Básico B","17","Historia","Tarea 3","5,9","82%","Muestra liderazgo y colabora con sus compañeros."
"Benito Rocha Jerez","3° Básico B","17","Historia","Laboratorio 4","5,8","82%","Muestra liderazgo y colabora con sus compañeros."
"Benito Rocha Jerez","3° Básico B","17","Ciencias","Laboratorio 1","6,8","82%","Muestra liderazgo y colabora con sus compañeros."
"Benito Rocha Jerez","3° Básico B","17","Ciencias","Prueba 2","3,6","82%","Muestra liderazgo y colabora con sus compañeros."
"Benito Rocha Jerez","3° Básico B","17","Ciencias","Ensayo 3","4,5","82%","Muestra liderazgo y colabora con sus compañeros."
"Juan Antonio Domínguez Valderrama","2° Básico A","17","Educación Física","Ensayo 1","3,6","85%","Creativo y con gran potencial."
"Juan Antonio Domínguez Valderrama","2° Básico A","17","Educación Física","Laboratorio 2","3,6","85%","Creativo y con gran potencial."
"Juan Antonio Domínguez Valderrama","2° Básico A","17","Educación Física","Tarea 3","4,1","85%","Creativo y con gran potencial."
"Juan Antonio Domínguez Valderrama","2° Básico A","17","Lenguaje","Prueba 1","3,5","85%","Creativo y con gran potencial."
"Juan Antonio Domínguez Valderrama","2° Básico A","17","Lenguaje","Laboratorio 2","6,3","85%","Creativo y con gran potencial."
"Juan Antonio Domínguez Valderrama","2° Básico A","17","Lenguaje","Prueba 3","3,1","85%","Creativo y con gran potencial."
"Juan Antonio Domínguez Valderrama","2° Básico A","17","Ciencias","Laboratorio 1","6,7","85%","Creativo y con gran potencial."
"Juan Antonio Domínguez Valderrama","2° Básico A","17","Ciencias","Tarea 2","3,4","85%","Creativo y con gran potencial."
"Juan Antonio Domínguez Valderrama","2° Básico A","17","Ciencias","Exposición 3","4,4","85%","Creativo y con gran potencial."
"Juan Antonio Domínguez Valderrama","2° Básico A","17","Ciencias","Laboratorio 4","3,4","85%","Creativo y con gran potencial."
"Pancho Díaz","2° Básico A","17","Lenguaje","Control 1","6,7","89%","Ha mejorado notablemente su rendimiento."
"Pancho Díaz","2° Básico A","17","Lenguaje","Control 2","5,4","89%","Ha mejorado notablemente su rendimiento."
"Pancho Díaz","2° Básico A","17","Historia","Tarea 1","6,1","89%","Ha mejorado notablemente su rendimiento."
"Pancho Díaz","2° Básico A","17","Historia","Prueba 2","3,3","89%","Ha mejorado notablemente su rendimiento."
"Pancho Díaz","2° Básico A","17","Educación Física","Laboratorio 1","4,4","89%","Ha mejorado notablemente su rendimiento."
"Pancho Díaz","2° Básico A","17","Educación Física","Exposición 2","6,5","89%","Ha mejorado notablemente su rendimiento."
"Pancho Díaz","2° Básico A","17","Inglés","Tarea 1","5,4","89%","Ha mejorado notablemente su rendimiento."
"Pancho Díaz","2° Básico A","17","Inglés","Control 2","4,7","89%","Ha mejorado notablemente su rendimiento."
"Pancho Díaz","2° Básico A","17","Inglés","Prueba 3","6,8","89%","Ha mejorado notablemente su rendimiento."
"Pancho Díaz","2° Básico A","17","Inglés","Control 4","6,3","89%","Ha mejorado notablemente su rendimiento."
"Pancho Díaz","2° Básico A","17","Matemáticas","Prueba 1","4,6","89%","Ha mejorado notablemente su rendimiento."
"Pancho Díaz","2° Básico A","17","Matemáticas","Tarea 2","6,3","89%","Ha mejorado notablemente su rendimiento."
"Pancho Díaz","2° Básico A","17","Matemáticas","Prueba 3","4,2","89%","Ha mejorado notablemente su rendimiento."
"Pancho Díaz","2° Básico A","17","Ciencias","Ensayo 1","4,7","89%","Ha mejorado notablemente su rendimiento."
"Pancho Díaz","2° Básico A","17","Ciencias","Prueba 2","4,4","89%","Ha mejorado notablemente su rendimiento."
"Pancho Díaz","2° Básico A","17","Ciencias","Prueba 3","3,3","89%","Ha mejorado notablemente su rendimiento."
"Ileana Cecilia Gallart Calleja","2° Medio A","16","Inglés","Prueba 1","4,8","80%","Falta de respeto con el profesor"
"Ileana Cecilia Gallart Calleja","2° Medio A","16","Inglés","Prueba 2","5,1","80%","Falta de respeto con el profesor"
"Ileana Cecilia Gallart Calleja","2° Medio A","16","Inglés","Ensayo 3","3,7","80%","Falta de respeto con el profesor"
"Ileana Cecilia Gallart Calleja","2° Medio A","16","Inglés","Laboratorio 4","3,2","80%","Falta de respeto con el profesor"
"Ileana Cecilia Gallart Calleja","2° Medio A","16","Educación Física","Laboratorio 1","6,0","80%","Falta de respeto con el profesor"
"Ileana Cecilia Gallart Calleja","2° Medio A","16","Educación Física","Laboratorio 2","3,2","80%","Falta de respeto con el profesor"
"Ileana Cecilia Gallart Calleja","2° Medio A","16","Educación Física","Control 3","5,0","80%","Falta de respeto con el profesor"
"Ileana Cecilia Gallart Calleja","2° Medio A","16","Ciencias","Ensayo 1","4,7","80%","Falta de respeto con el profesor"
"Ileana Cecilia Gallart Calleja","2° Medio A","16","Ciencias","Exposición 2","5,2","80%","Falta de respeto con el profesor"
"Reyes del Espinosa","7° Básico B","14","Educación Física","Control 1","5,4","95%","Presenta dificultades para seguir instrucciones."
"Reyes del Espinosa","7° Básico B","14","Educación Física","Laboratorio 2","5,7","95%","Presenta dificultades para seguir instrucciones."
"Reyes del Espinosa","7° Básico B","14","Educación Física","Prueba 3","5,5","95%","Presenta dificultades para seguir instrucciones."
"Reyes del Espinosa","7° Básico B","14","Ciencias","Exposición 1","3,3","95%","Presenta dificultades para seguir instrucciones."
"Reyes del Espinosa","7° Básico B","14","Ciencias","Ensayo 2","4,9","95%","Presenta dificultades para seguir instrucciones."
"Reyes del Espinosa","7° Básico B","14","Ciencias","Ensayo 3","6,6","95%","Presenta dificultades para seguir instrucciones."
"Reyes del Espinosa","7° Básico B","14","Matemáticas","Prueba 1","4,8","95%","Presenta dificultades para seguir instrucciones."
"Reyes del Espinosa","7° Básico B","14","Matemáticas","Prueba 2","4,7","95%","Presenta dificultades para seguir instrucciones."
"Reyes del Espinosa","7° Básico B","14","Matemáticas","Ensayo 3","6,3","95%","Presenta dificultades para seguir instrucciones."
"Reyes del Espinosa","7° Básico B","14","Lenguaje","Exposición 1","4,7","95%","Presenta dificultades para seguir instrucciones."
"Reyes del Espinosa","7° Básico B","14","Lenguaje","Laboratorio 2","4,9","95%","Presenta dificultades para seguir instrucciones."
"Reyes del Espinosa","7° Básico B","14","Lenguaje","Ensayo 3","3,9","95%","Presenta dificultades para seguir instrucciones."
"Reyes del Espinosa","7° Básico B","14","Inglés","Laboratorio 1","6,9","95%","Presenta dificultades para seguir instrucciones."
"Reyes del Espinosa","7° Básico B","14","Inglés","Ensayo 2","5,0","95%","Presenta dificultades para seguir instrucciones."
"Reyes del Espinosa","7° Básico B","14","Inglés","Control 3","5,4","95%","Presenta dificultades para seguir instrucciones."
"Reyes del Espinosa","7° Básico B","14","Historia","Exposición 1","6,1","95%","Presenta dificultades para seguir instrucciones."
"Reyes del Espinosa","7° Básico B","14","Historia","Tarea 2","3,1","95%","Presenta dificultades para seguir instrucciones."
"Emperatriz de Aroca","4° Medio B","16","Lenguaje","Tarea 1","6,8","80%","Excelente participación en clases."
"Emperatriz de Aroca","4° Medio B","16","Lenguaje","Ensayo 2","5,5","80%","Excelente participación en clases."
"Emperatriz de Aroca","4° Medio B","16","Lenguaje","Laboratorio 3","3,3","80%","Excelente participación en clases."
"Emperatriz de Aroca","4° Medio B","16","Inglés","Laboratorio 1","5,7","80%","Excelente participación en clases."
"Emperatriz de Aroca","4° Medio B","16","Inglés","Exposición 2","6,7","80%","Excelente participación en clases."
"Emperatriz de Aroca","4° Medio B","16","Inglés","Laboratorio 3","5,3","80%","Excelente participación en clases."
"Emperatriz de Aroca","4° Medio B","16","Inglés","Prueba 4","5,3","80%","Excelente participación en clases."
"Emperatriz de Aroca","4° Medio B","16","Ciencias","Control 1","3,6","80%","Excelente participación en clases."
"Emperatriz de Aroca","4° Medio B","16","Ciencias","Exposición 2","3,4","80%","Excelente participación en clases."
"Emperatriz de Aroca","4° Medio B","16","Ciencias","Prueba 3","4,6","80%","Excelente participación en clases."
"Trini Cerdán Llorente","2° Básico B","15","Inglés","Control 1","3,1","92%","Muy responsable y puntual con sus entregas."
"Trini Cerdán Llorente","2° Básico B","15","Inglés","Exposición 2","7,0","92%","Muy responsable y puntual con sus entregas."
"Trini Cerdán Llorente","2° Básico B","15","Inglés","Prueba 3","3,3","92%","Muy responsable y puntual con sus entregas."
"Trini Cerdán Llorente","2° Básico B","15","Inglés","Exposición 4","3,8","92%","Muy responsable y puntual con sus entregas."
"Trini Cerdán Llorente","2° Básico B","15","Matemáticas","Control 1","5,4","92%","Muy responsable y puntual con sus entregas."
"Trini Cerdán Llorente","2° Básico B","15","Matemáticas","Prueba 2","6,1","92%","Muy responsable y puntual con sus entregas."
"Trini Cerdán Llorente","2° Básico B","15","Matemáticas","Tarea 3","4,9","92%","Muy responsable y puntual con sus entregas."
"Trini Cerdán Llorente","2° Básico B","15","Ciencias","Laboratorio 1","3,0","92%","Muy responsable y puntual con sus entregas."
"Trini Cerdán Llorente","2° Básico B","15","Ciencias","Prueba 2","5,9","92%","Muy responsable y puntual con sus entregas."
"Trini Cerdán Llorente","2° Básico B","15","Lenguaje","Prueba 1","3,1","92%","Muy responsable y puntual con sus entregas."
"Trini Cerdán Llorente","2° Básico B","15","Lenguaje","Control 2","4,9","92%","Muy responsable y puntual con sus entregas."
"Trini Cerdán Llorente","2° Básico B","15","Lenguaje","Prueba 3","5,2","92%","Muy responsable y puntual con sus entregas."
"Dafne Montesinos Pineda","4° Básico B","17","Lenguaje","Laboratorio 1","6,1","85%","Copia en la prueba de un compañero."
"Dafne Montesinos Pineda","4° Básico B","17","Lenguaje","Tarea 2","5,7","85%","Copia en la prueba de un compañero."
"Dafne Montesinos Pineda","4° Básico B","17","Matemáticas","Tarea 1","3,8","85%","Copia en la prueba de un compañero."
"Dafne Montesinos Pineda","4° Básico B","17","Matemáticas","Prueba 2","6,4","85%","Copia en la prueba de un compañero."
"Dafne Montesinos Pineda","4° Básico B","17","Ciencias","Control 1","4,5","85%","Copia en la prueba de un compañero."
"Dafne Montesinos Pineda","4° Básico B","17","Ciencias","Exposición 2","5,6","85%","Copia en la prueba de un compañero."
"Dafne Montesinos Pineda","4° Básico B","17","Inglés","Control 1","4,2","85%","Copia en la prueba de un compañero."
"Dafne Montesinos Pineda","4° Básico B","17","Inglés","Laboratorio 2","6,0","85%","Copia en la prueba de un compañero."
"Arsenio Bernal Galán","6° Básico B","18","Inglés","Prueba 1","5,2","91%","Creativo y con gran potencial."
"Arsenio Bernal Galán","6° Básico B","18","Inglés","Tarea 2","6,9","91%","Creativo y con gran potencial."
"Arsenio Bernal Galán","6° Básico B","18","Inglés","Tarea 3","5,7","91%","Creativo y con gran potencial."
"Arsenio Bernal Galán","6° Básico B","18","Historia","Control 1","4,7","91%","Creativo y con gran potencial."
"Arsenio Bernal Galán","6° Básico B","18","Historia","Laboratorio 2","4,6","91%","Creativo y con gran potencial."
"Arsenio Bernal Galán","6° Básico B","18","Historia","Prueba 3","4,4","91%","Creativo y con gran potencial."
"Arsenio Bernal Galán","6° Básico B","18","Ciencias","Laboratorio 1","6,7","91%","Creativo y con gran potencial."
"Arsenio Bernal Galán","6° Básico B","18","Ciencias","Exposición 2","6,4","91%","Creativo y con gran potencial."
"Arsenio Bernal Galán","6° Básico B","18","Ciencias","Control 3","5,2","91%","Creativo y con gran potencial."
"Arsenio Bernal Galán","6° Básico B","18","Matemáticas","Ensayo 1","5,9","91%","Creativo y con gran potencial."
"Arsenio Bernal Galán","6° Básico B","18","Matemáticas","Exposición 2","3,6","91%","Creativo y con gran potencial."
"Carmelita Carballo Diego","5° Básico A","17","Educación Física","Control 1","7,0","83%","Creativo y con gran potencial."
"Carmelita Carballo Diego","5° Básico A","17","Educación Física","Prueba 2","5,2","83%","Creativo y con gran potencial."
"Carmelita Carballo Diego","5° Básico A","17","Educación Física","Prueba 3","4,8","83%","Creativo y con gran potencial."
"Carmelita Carballo Diego","5° Básico A","17","Educación Física","Exposición 4","6,6","83%","Creativo y con gran potencial."
"Carmelita Carballo Diego","5° Básico A","17","Inglés","Ensayo 1","3,6","83%","Creativo y con gran potencial."
"Carmelita Carballo Diego","5° Básico A","17","Inglés","Prueba 2","6,4","83%","Creativo y con gran potencial."
"Carmelita Carballo Diego","5° Básico A","17","Lenguaje","Exposición 1","4,8","83%","Creativo y con gran potencial."
"Carmelita Carballo Diego","5° Básico A","17","Lenguaje","Laboratorio 2","4,1","83%","Creativo y con gran potencial."
"Carmelita Carballo Diego","5° Básico A","17","Lenguaje","Laboratorio 3","3,3","83%","Creativo y con gran potencial."
"Carmelita Carballo Diego","5° Básico A","17","Lenguaje","Laboratorio 4","5,9","83%","Creativo y con gran potencial."
"Carmelita Carballo Diego","5° Básico A","17","Historia","Ensayo 1","6,3","83%","Creativo y con gran potencial."
"Carmelita Carballo Diego","5° Básico A","17","Historia","Tarea 2","4,2","83%","Creativo y con gran potencial."
"Carmelita Carballo Diego","5° Básico A","17","Historia","Laboratorio 3","5,7","83%","Creativo y con gran potencial."
"Hilda de Llanos","7° Básico B","14","Historia","Tarea 1","5,4","83%","Se distrae con facilidad."
"Hilda de Llanos","7° Básico B","14","Historia","Ensayo 2","6,0","83%","Se distrae con facilidad."
"Hilda de Llanos","7° Básico B","14","Historia","Prueba 3","5,3","83%","Se distrae con facilidad."
"Hilda de Llanos","7° Básico B","14","Matemáticas","Laboratorio 1","6,0","83%","Se distrae con facilidad."
"Hilda de Llanos","7° Básico B","14","Matemáticas","Prueba 2","5,4","83%","Se distrae con facilidad."
"Hilda de Llanos","7° Básico B","14","Lenguaje","Prueba 1","6,6","83%","Se distrae con facilidad."
"Hilda de Llanos","7° Básico B","14","Lenguaje","Ensayo 2","6,9","83%","Se distrae con facilidad."
"Hilda de Llanos","7° Básico B","14","Lenguaje","Tarea 3","5,2","83%","Se distrae con facilidad."
"Hilda de Llanos","7° Básico B","14","Lenguaje","Control 4","5,2","83%","Se distrae con facilidad."
"Hilda de Llanos","7° Básico B","14","Inglés","Control 1","5,6","83%","Se distrae con facilidad."
