"Nombre","curso","edad","Asignatura","Detalle_Nota","Nota","Asistencia","Observacion de conducta"
"Azeneth Pombo","2do Medio B","14","Historia","Ensayo 3","4,6","85%","Excelente participación en clases."
"Azeneth Pombo","2do Medio B","14","Historia","Control 4","5,7","85%","Excelente participación en clases."
"María Pilar Badía Madrigal","4to Medio A","17","Lenguaje","Tarea 1","3,1","94%","Interrumpe en clases"
"María Pilar Badía Madrigal","4to Medio A","17","Lenguaje","Control 2","4,5","94%","Interrumpe en clases"
"María Pilar Badía Madrigal","4to Medio A","17","Lenguaje","Laboratorio 3","5,7","94%","Interrumpe en clases"
"María Pilar Badía Madrigal","4to Medio A","17","Inglés","Tarea 1","3,9","94%","Interrumpe en clases"
"María Pilar Badía Madrigal","4to Medio A","17","Inglés","Control 2","6,7","94%","Interrumpe en clases"
"María Pilar Badía Madrigal","4to Medio A","17","Educación Física","Control 1","6,5","94%","Interrumpe en clases"
"María Pilar Badía Madrigal","4to Medio A","17","Educación Física","Prueba 2","4,1","94%","Interrumpe en clases"
"María Pilar Badía Madrigal","4to Medio A","17","Educación Física","Exposición 3","3,7","94%","Interrumpe en clases"
"Carmina Ureña Riquelme","1ro Medio B","17","Inglés","Laboratorio 1","3,7","87%","Muy responsable y puntual con sus entregas."
"Carmina Ureña Riquelme","1ro Medio B","17","Inglés","Tarea 2","3,2","87%","Muy responsable y puntual con sus entregas."
"Carmina Ureña Riquelme","1ro Medio B","17","Inglés","Prueba 3","3,8","87%","Muy responsable y puntual con sus entregas."
"Carmina Ureña Riquelme","1ro Medio B","17","Matemáticas","Laboratorio 1","6,4","87%","Muy responsable y puntual con sus entregas."
"Carmina Ureña Riquelme","1ro Medio B","17","Matemáticas","Control 2","6,4","87%","Muy responsable y puntual con sus entregas."
"Carmina Ureña Riquelme","1ro Medio B","17","Matemáticas","Exposición 3","5,3","87%","Muy responsable y puntual con sus entregas."
"Carmina Ureña Riquelme","1ro Medio B","17","Historia","Prueba 1","4,5","87%","Muy responsable y puntual con sus entregas."
"Carmina Ureña Riquelme","1ro Medio B","17","Historia","Exposición 2","5,4","87%","Muy responsable y puntual con sus entregas."
"Carmina Ureña Riquelme","1ro Medio B","17","Lenguaje","Laboratorio 1","3,3","87%","Muy responsable y puntual con sus entregas."
"Carmina Ureña Riquelme","1ro Medio B","17","Lenguaje","Ensayo 2","3,2","87%","Muy responsable y puntual con sus entregas."
"Carmina Ureña Riquelme","1ro Medio B","17","Lenguaje","Ensayo 3","3,5","87%","Muy responsable y puntual con sus entregas."
"Carmina Ureña Riquelme","1ro Medio B","17","Educación Física","Tarea 1","6,7","87%","Muy responsable y puntual con sus entregas."
"Carmina Ureña Riquelme","1ro Medio B","17","Educación Física","Tarea 2","5,6","87%","Muy responsable y puntual con sus entregas."
"Carmina Ureña Riquelme","1ro Medio B","17","Ciencias","Prueba 1","3,1","87%","Muy responsable y puntual con sus entregas."
"Carmina Ureña Riquelme","1ro Medio B","17","Ciencias","Prueba 2","7,0","87%","Muy responsable y puntual con sus entregas."
"Carmina Ureña Riquelme","1ro Medio B","17","Ciencias","Exposición 3","3,3","87%","Muy responsable y puntual con sus entregas."
"Carmina Ureña Riquelme","1ro Medio B","17","Ciencias","Tarea 4","5,8","87%","Muy responsable y puntual con sus entregas."
"Aurora Pujadas Alsina","2do Medio A","16","Ciencias","Exposición 1","4,4","85%","Muestra liderazgo y colabora con sus compañeros."
"Aurora Pujadas Alsina","2do Medio A","16","Ciencias","Prueba 2","4,6","85%","Muestra liderazgo y colabora con sus compañeros."
"Aurora Pujadas Alsina","2do Medio A","16","Ciencias","Exposición 3","5,0","85%","Muestra liderazgo y colabora con sus compañeros."
"Aurora Pujadas Alsina","2do Medio A","16","Lenguaje","Control 1","3,6","85%","Muestra liderazgo y colabora con sus compañeros."
"Aurora Pujadas Alsina","2do Medio A","16","Lenguaje","Exposición 2","3,5","85%","Muestra liderazgo y colabora con sus compañeros."
"Aurora Pujadas Alsina","2do Medio A","16","Educación Física","Prueba 1","5,9","85%","Muestra liderazgo y colabora con sus compañeros."
"Aurora Pujadas Alsina","2do Medio A","16","Educación Física","Laboratorio 2","3,9","85%","Muestra liderazgo y colabora con sus compañeros."
"Aurora Pujadas Alsina","2do Medio A","16","Educación Física","Exposición 3","3,1","85%","Muestra liderazgo y colabora con sus compañeros."
"Aurora Pujadas Alsina","2do Medio A","16","Educación Física","Prueba 4","5,7","85%","Muestra liderazgo y colabora con sus compañeros."
"Aurora Pujadas Alsina","2do Medio A","16","Matemáticas","Control 1","6,6","85%","Muestra liderazgo y colabora con sus compañeros."
"Aurora Pujadas Alsina","2do Medio A","16","Matemáticas","Ensayo 2","6,6","85%","Muestra liderazgo y colabora con sus compañeros."
"Araceli Lladó Miranda","4to Medio A","16","Educación Física","Exposición 1","5,1","92%","Ha mejorado notablemente su rendimiento."
"Araceli Lladó Miranda","4to Medio A","16","Educación Física","Laboratorio 2","6,1","92%","Ha mejorado notablemente su rendimiento."
"Araceli Lladó Miranda","4to Medio A","16","Historia","Laboratorio 1","5,7","92%","Ha mejorado notablemente su rendimiento."
"Araceli Lladó Miranda","4to Medio A","16","Historia","Tarea 2","3,2","92%","Ha mejorado notablemente su rendimiento."
"Araceli Lladó Miranda","4to Medio A","16","Matemáticas","Exposición 1","3,1","92%","Ha mejorado notablemente su rendimiento."
"Araceli Lladó Miranda","4to Medio A","16","Matemáticas","Ensayo 2","3,6","92%","Ha mejorado notablemente su rendimiento."
"Araceli Lladó Miranda","4to Medio A","16","Matemáticas","Ensayo 3","5,6","92%","Ha mejorado notablemente su rendimiento."
"Araceli Lladó Miranda","4to Medio A","16","Matemáticas","Exposición 4","3,6","92%","Ha mejorado notablemente su rendimiento."
"Araceli Lladó Miranda","4to Medio A","16","Lenguaje","Prueba 1","5,0","92%","Ha mejorado notablemente su rendimiento."
"Araceli Lladó Miranda","4to Medio A","16","Lenguaje","Laboratorio 2","3,1","92%","Ha mejorado notablemente su rendimiento."
"Araceli Lladó Miranda","4to Medio A","16","Ciencias","Laboratorio 1","3,6","92%","Ha mejorado notablemente su rendimiento."
"Araceli Lladó Miranda","4to Medio A","16","Ciencias","Exposición 2","4,3","92%","Ha mejorado notablemente su rendimiento."
"Araceli Lladó Miranda","4to Medio A","16","Ciencias","Control 3","6,4","92%","Ha mejorado notablemente su rendimiento."
"Araceli Lladó Miranda","4to Medio A","16","Ciencias","Laboratorio 4","4,1","92%","Ha mejorado notablemente su rendimiento."
"Toni Jesús Ruiz Casas","8vo Básico B","17","Educación Física","Control 1","6,7","83%","Ha mejorado notablemente su rendimiento."
"Toni Jesús Ruiz Casas","8vo Básico B","17","Educación Física","Laboratorio 2","5,8","83%","Ha mejorado notablemente su rendimiento."
"Toni Jesús Ruiz Casas","8vo Básico B","17","Educación Física","Ensayo 3","4,6","83%","Ha mejorado notablemente su rendimiento."
"Toni Jesús Ruiz Casas","8vo Básico B","17","Lenguaje","Laboratorio 1","6,5","83%","Ha mejorado notablemente su rendimiento."
"Toni Jesús Ruiz Casas","8vo Básico B","17","Lenguaje","Ensayo 2","3,6","83%","Ha mejorado notablemente su rendimiento."
"Toni Jesús Ruiz Casas","8vo Básico B","17","Lenguaje","Control 3","3,7","83%","Ha mejorado notablemente su rendimiento."
"Toni Jesús Ruiz Casas","8vo Básico B","17","Historia","Ensayo 1","6,3","83%","Ha mejorado notablemente su rendimiento."
"Toni Jesús Ruiz Casas","8vo Básico B","17","Historia","Exposición 2","6,2","83%","Ha mejorado notablemente su rendimiento."
"Toni Jesús Ruiz Casas","8vo Básico B","17","Ciencias","Control 1","5,1","83%","Ha mejorado notablemente su rendimiento."
"Toni Jesús Ruiz Casas","8vo Básico B","17","Ciencias","Exposición 2","5,6","83%","Ha mejorado notablemente su rendimiento."
"Toni Jesús Ruiz Casas","8vo Básico B","17","Ciencias","Exposición 3","6,8","83%","Ha mejorado notablemente su rendimiento."
"Toni Jesús Ruiz Casas","8vo Básico B","17","Ciencias","Exposición 4","6,5","83%","Ha mejorado notablemente su rendimiento."
"Toni Jesús Ruiz Casas","8vo Básico B","17","Inglés","Tarea 1","4,6","83%","Ha mejorado notablemente su rendimiento."
"Toni Jesús Ruiz Casas","8vo Básico B","17","Inglés","Laboratorio 2","3,3","83%","Ha mejorado notablemente su rendimiento."
"Toni Jesús Ruiz Casas","8vo Básico B","17","Inglés","Tarea 3","4,3","83%","Ha mejorado notablemente su rendimiento."
"Toni Jesús Ruiz Casas","8vo Básico B","17","Inglés","Laboratorio 4","5,0","83%","Ha mejorado notablemente su rendimiento."
"Alejo Huerta Nicolás","8vo Básico A","18","Historia","Control 1","6,1","99%","Excelente participación en clases."
"Alejo Huerta Nicolás","8vo Básico A","18","Historia","Prueba 2","5,9","99%","Excelente participación en clases."
"Alejo Huerta Nicolás","8vo Básico A","18","Historia","Exposición 3","3,1","99%","Excelente participación en clases."
"Alejo Huerta Nicolás","8vo Básico A","18","Lenguaje","Ensayo 1","5,5","99%","Excelente participación en clases."
"Alejo Huerta Nicolás","8vo Básico A","18","Lenguaje","Prueba 2","6,3","99%","Excelente participación en clases."
"Alejo Huerta Nicolás","8vo Básico A","18","Inglés","Ensayo 1","4,0","99%","Excelente participación en clases."
"Alejo Huerta Nicolás","8vo Básico A","18","Inglés","Ensayo 2","5,3","99%","Excelente participación en clases."
"Alejo Huerta Nicolás","8vo Básico A","18","Inglés","Prueba 3","6,0","99%","Excelente participación en clases."
"Alejo Huerta Nicolás","8vo Básico A","18","Ciencias","Prueba 1","5,4","99%","Excelente participación en clases."
"Alejo Huerta Nicolás","8vo Básico A","18","Ciencias","Control 2","6,0","99%","Excelente participación en clases."
"Alejo Huerta Nicolás","8vo Básico A","18","Ciencias","Control 3","7,0","99%","Excelente participación en clases."
"Alejo Huerta Nicolás","8vo Básico A","18","Matemáticas","Laboratorio 1","4,5","99%","Excelente participación en clases."
"Alejo Huerta Nicolás","8vo Básico A","18","Matemáticas","Prueba 2","5,2","99%","Excelente participación en clases."
"Alejo Huerta Nicolás","8vo Básico A","18","Matemáticas","Laboratorio 3","5,0","99%","Excelente participación en clases."
"Alejo Huerta Nicolás","8vo Básico A","18","Matemáticas","Tarea 4","6,5","99%","Excelente participación en clases."
"Alejo Huerta Nicolás","8vo Básico A","18","Educación Física","Exposición 1","5,7","99%","Excelente participación en clases."
"Alejo Huerta Nicolás","8vo Básico A","18","Educación Física","Tarea 2","3,0","99%","Excelente participación en clases."
"Alejo Huerta Nicolás","8vo Básico A","18","Educación Física","Laboratorio 3","6,0","99%","Excelente participación en clases."
"Gabriel Tudela Soto","8vo Básico A","16","Inglés","Prueba 1","5,8","94%","Excelente participación en clases."
"Gabriel Tudela Soto","8vo Básico A","16","Inglés","Tarea 2","3,0","94%","Excelente participación en clases."
"Gabriel Tudela Soto","8vo Básico A","16","Inglés","Laboratorio 3","5,4","94%","Excelente participación en clases."
"Gabriel Tudela Soto","8vo Básico A","16","Educación Física","Exposición 1","4,3","94%","Excelente participación en clases."
"Gabriel Tudela Soto","8vo Básico A","16","Educación Física","Exposición 2","4,0","94%","Excelente participación en clases."
"Gabriel Tudela Soto","8vo Básico A","16","Educación Física","Control 3","4,5","94%","Excelente participación en clases."
"Gabriel Tudela Soto","8vo Básico A","16","Lenguaje","Tarea 1","4,5","94%","Excelente participación en clases."
"Gabriel Tudela Soto","8vo Básico A","16","Lenguaje","Exposición 2","6,6","94%","Excelente participación en clases."
"Gabriel Tudela Soto","8vo Básico A","16","Lenguaje","Ensayo 3","6,5","94%","Excelente participación en clases."
"Julio César Víctor Vallejo Casanovas","1ro Medio A","14","Historia","Prueba 1","3,0","98%","Muy responsable y puntual con sus entregas."
"Julio César Víctor Vallejo Casanovas","1ro Medio A","14","Historia","Control 2","6,8","98%","Muy responsable y puntual con sus entregas."
"Julio César Víctor Vallejo Casanovas","1ro Medio A","14","Historia","Laboratorio 3","4,1","98%","Muy responsable y puntual con sus entregas."
"Julio César Víctor Vallejo Casanovas","1ro Medio A","14","Educación Física","Ensayo 1","6,4","98%","Muy responsable y puntual con sus entregas."
"Julio César Víctor Vallejo Casanovas","1ro Medio A","14","Educación Física","Tarea 2","6,1","98%","Muy responsable y puntual con sus entregas."
"Julio César Víctor Vallejo Casanovas","1ro Medio A","14","Educación Física","Tarea 3","5,8","98%","Muy responsable y puntual con sus entregas."
"Julio César Víctor Vallejo Casanovas","1ro Medio A","14","Lenguaje","Ensayo 1","4,1","98%","Muy responsable y puntual con sus entregas."
"Julio César Víctor Vallejo Casanovas","1ro Medio A","14","Lenguaje","Tarea 2","5,7","98%","Muy responsable y puntual con sus entregas."
"Julio César Víctor Vallejo Casanovas","1ro Medio A","14","Lenguaje","Ensayo 3","4,5","98%","Muy responsable y puntual con sus entregas."
"Moreno Giner Sanz","1ro Medio B","16","Inglés","Laboratorio 1","4,6","95%","Agrede a un compañero"
"Moreno Giner Sanz","1ro Medio B","16","Inglés","Control 2","6,0","95%","Agrede a un compañero"
"Moreno Giner Sanz","1ro Medio B","16","Lenguaje","Exposición 1","6,1","95%","Agrede a un compañero"
"Moreno Giner Sanz","1ro Medio B","16","Lenguaje","Exposición 2","3,7","95%","Agrede a un compañero"
"Moreno Giner Sanz","1ro Medio B","16","Lenguaje","Tarea 3","4,4","95%","Agrede a un compañero"
"Moreno Giner Sanz","1ro Medio B","16","Educación Física","Tarea 1","3,6","95%","Agrede a un compañero"
"Moreno Giner Sanz","1ro Medio B","16","Educación Física","Exposición 2","3,0","95%","Agrede a un compañero"
"Moreno Giner Sanz","1ro Medio B","16","Historia","Laboratorio 1","4,8","95%","Agrede a un compañero"
"Moreno Giner Sanz","1ro Medio B","16","Historia","Laboratorio 2","6,8","95%","Agrede a un compañero"
"Édgar Bautista Villa Pujadas","1ro Medio A","18","Historia","Control 1","3,3","96%","Muestra liderazgo y colabora con sus compañeros."
"Édgar Bautista Villa Pujadas","1ro Medio A","18","Historia","Prueba 2","3,9","96%","Muestra liderazgo y colabora con sus compañeros."
"Édgar Bautista Villa Pujadas","1ro Medio A","18","Historia","Control 3","5,6","96%","Muestra liderazgo y colabora con sus compañeros."
"Édgar Bautista Villa Pujadas","1ro Medio A","18","Educación Física","Tarea 1","3,5","96%","Muestra liderazgo y colabora con sus compañeros."
"Édgar Bautista Villa Pujadas","1ro Medio A","18","Educación Física","Ensayo 2","5,4","96%","Muestra liderazgo y colabora con sus compañeros."
"Édgar Bautista Villa Pujadas","1ro Medio A","18","Matemáticas","Tarea 1","3,0","96%","Muestra liderazgo y colabora con sus compañeros."
"Édgar Bautista Villa Pujadas","1ro Medio A","18","Matemáticas","Prueba 2","3,6","96%","Muestra liderazgo y colabora con sus compañeros."
"Édgar Bautista Villa Pujadas","1ro Medio A","18","Matemáticas","Ensayo 3","5,6","96%","Muestra liderazgo y colabora con sus compañeros."
"Édgar Bautista Villa Pujadas","1ro Medio A","18","Matemáticas","Exposición 4","6,3","96%","Muestra liderazgo y colabora con sus compañeros."
"Édgar Bautista Villa Pujadas","1ro Medio A","18","Lenguaje","Tarea 1","6,2","96%","Muestra liderazgo y colabora con sus compañeros."
"Édgar Bautista Villa Pujadas","1ro Medio A","18","Lenguaje","Prueba 2","5,4","96%","Muestra liderazgo y colabora con sus compañeros."
"Édgar Bautista Villa Pujadas","1ro Medio A","18","Lenguaje","Control 3","4,0","96%","Muestra liderazgo y colabora con sus compañeros."
"Édgar Bautista Villa Pujadas","1ro Medio A","18","Ciencias","Laboratorio 1","3,4","96%","Muestra liderazgo y colabora con sus compañeros."
"Édgar Bautista Villa Pujadas","1ro Medio A","18","Ciencias","Exposición 2","6,8","96%","Muestra liderazgo y colabora con sus compañeros."
"Édgar Bautista Villa Pujadas","1ro Medio A","18","Inglés","Laboratorio 1","3,9","96%","Muestra liderazgo y colabora con sus compañeros."
"Édgar Bautista Villa Pujadas","1ro Medio A","18","Inglés","Control 2","6,5","96%","Muestra liderazgo y colabora con sus compañeros."
"Édgar Bautista Villa Pujadas","1ro Medio A","18","Inglés","Prueba 3","4,1","96%","Muestra liderazgo y colabora con sus compañeros."
"Édgar Bautista Villa Pujadas","1ro Medio A","18","Inglés","Control 4","3,2","96%","Muestra liderazgo y colabora con sus compañeros."
"Alejandro Luís Ferrero","8vo Básico A","14","Historia","Prueba 1","6,2","89%","Molesta a sus companeros constantemente."
"Alejandro Luís Ferrero","8vo Básico A","14","Historia","Prueba 2","6,8","89%","Molesta a sus companeros constantemente."
"Alejandro Luís Ferrero","8vo Básico A","14","Historia","Tarea 3","5,6","89%","Molesta a sus companeros constantemente."
"Alejandro Luís Ferrero","8vo Básico A","14","Historia","Ensayo 4","6,5","89%","Molesta a sus companeros constantemente."
"Alejandro Luís Ferrero","8vo Básico A","14","Ciencias","Ensayo 1","5,1","89%","Molesta a sus companeros constantemente."
"Alejandro Luís Ferrero","8vo Básico A","14","Ciencias","Prueba 2","3,1","89%","Molesta a sus companeros constantemente."
"Alejandro Luís Ferrero","8vo Básico A","14","Ciencias","Prueba 3","6,3","89%","Molesta a sus companeros constantemente."
"Alejandro Luís Ferrero","8vo Básico A","14","Ciencias","Prueba 4","5,0","89%","Molesta a sus companeros constantemente."
"Alejandro Luís Ferrero","8vo Básico A","14","Lenguaje","Ensayo 1","3,2","89%","Molesta a sus companeros constantemente."
"Alejandro Luís Ferrero","8vo Básico A","14","Lenguaje","Control 2","6,2","89%","Molesta a sus companeros constantemente."
"Alejandro Luís Ferrero","8vo Básico A","14","Lenguaje","Control 3","3,6","89%","Molesta a sus companeros constantemente."
"Alejandro Luís Ferrero","8vo Básico A","14","Lenguaje","Control 4","5,4","89%","Molesta a sus companeros constantemente."
"Sabas Cózar Borrás","2do Medio B","16","Historia","Ensayo 1","4,7","81%","Interrumpe en clases"
"Sabas Cózar Borrás","2do Medio B","16","Historia","Exposición 2","3,8","81%","Interrumpe en clases"
"Sabas Cózar Borrás","2do Medio B","16","Historia","Tarea 3","5,8","81%","Interrumpe en clases"
"Sabas Cózar Borrás","2do Medio B","16","Inglés","Tarea 1","4,3","81%","Interrumpe en clases"
"Sabas Cózar Borrás","2do Medio B","16","Inglés","Prueba 2","4,7","81%","Interrumpe en clases"
"Sabas Cózar Borrás","2do Medio B","16","Inglés","Tarea 3","4,6","81%","Interrumpe en clases"
"Sabas Cózar Borrás","2do Medio B","16","Inglés","Prueba 4","3,5","81%","Interrumpe en clases"
"Sabas Cózar Borrás","2do Medio B","16","Educación Física","Control 1","4,5","81%","Interrumpe en clases"
"Sabas Cózar Borrás","2do Medio B","16","Educación Física","Ensayo 2","4,3","81%","Interrumpe en clases"
"Sabas Cózar Borrás","2do Medio B","16","Educación Física","Laboratorio 3","6,0","81%","Interrumpe en clases"
"Sabas Cózar Borrás","2do Medio B","16","Lenguaje","Ensayo 1","6,1","81%","Interrumpe en clases"
"Sabas Cózar Borrás","2do Medio B","16","Lenguaje","Exposición 2","5,2","81%","Interrumpe en clases"
"Sabas Cózar Borrás","2do Medio B","16","Lenguaje","Control 3","4,1","81%","Interrumpe en clases"
"Sabas Cózar Borrás","2do Medio B","16","Ciencias","Tarea 1","6,0","81%","Interrumpe en clases"
"Sabas Cózar Borrás","2do Medio B","16","Ciencias","Laboratorio 2","6,8","81%","Interrumpe en clases"
"Sabas Cózar Borrás","2do Medio B","16","Ciencias","Ensayo 3","6,9","81%","Interrumpe en clases"
"Sabas Cózar Borrás","2do Medio B","16","Ciencias","Prueba 4","4,7","81%","Interrumpe en clases"
"Sabas Cózar Borrás","2do Medio B","16","Matemáticas","Control 1","3,6","81%","Interrumpe en clases"
"Sabas Cózar Borrás","2do Medio B","16","Matemáticas","Control 2","6,7","81%","Interrumpe en clases"
"Sabas Cózar Borrás","2do Medio B","16","Matemáticas","Ensayo 3","4,5","81%","Interrumpe en clases"
"Sabas Cózar Borrás","2do Medio B","16","Matemáticas","Laboratorio 4","4,5","81%","Interrumpe en clases"
"Pepita Ruperta Agudo Armengol","1ro Medio B","17","Educación Física","Control 1","5,0","82%","Ha mejorado notablemente su rendimiento."
"Pepita Ruperta Agudo Armengol","1ro Medio B","17","Educación Física","Ensayo 2","3,5","82%","Ha mejorado notablemente su rendimiento."
"Pepita Ruperta Agudo Armengol","1ro Medio B","17","Ciencias","Tarea 1","5,2","82%","Ha mejorado notablemente su rendimiento."
"Pepita Ruperta Agudo Armengol","1ro Medio B","17","Ciencias","Exposición 2","4,7","82%","Ha mejorado notablemente su rendimiento."
"Pepita Ruperta Agudo Armengol","1ro Medio B","17","Matemáticas","Prueba 1","5,0","82%","Ha mejorado notablemente su rendimiento."
"Pepita Ruperta Agudo Armengol","1ro Medio B","17","Matemáticas","Laboratorio 2","3,1","82%","Ha mejorado notablemente su rendimiento."
"Pepita Ruperta Agudo Armengol","1ro Medio B","17","Matemáticas","Laboratorio 3","6,5","82%","Ha mejorado notablemente su rendimiento."
"Natalia Luís Riba","8vo Básico B","15","Inglés","Exposición 1","3,1","97%","Molesta a sus companeros constantemente."
"Natalia Luís Riba","8vo Básico B","15","Inglés","Laboratorio 2","4,1","97%","Molesta a sus companeros constantemente."
"Natalia Luís Riba","8vo Básico B","15","Inglés","Tarea 3","4,3","97%","Molesta a sus companeros constantemente."
"Natalia Luís Riba","8vo Básico B","15","Inglés","Control 4","6,3","97%","Molesta a sus companeros constantemente."
"Natalia Luís Riba","8vo Básico B","15","Educación Física","Control 1","6,1","97%","Molesta a sus companeros constantemente."
"Natalia Luís Riba","8vo Básico B","15","Educación Física","Control 2","5,4","97%","Molesta a sus companeros constantemente."
"Natalia Luís Riba","8vo Básico B","15","Educación Física","Tarea 3","4,6","97%","Molesta a sus companeros constantemente."
"Natalia Luís Riba","8vo Básico B","15","Historia","Tarea 1","4,7","97%","Molesta a sus companeros constantemente."
"Natalia Luís Riba","8vo Básico B","15","Historia","Laboratorio 2","6,7","97%","Molesta a sus companeros constantemente."
"Natalia Luís Riba","8vo Básico B","15","Lenguaje","Exposición 1","3,4","97%","Molesta a sus companeros constantemente."
"Natalia Luís Riba","8vo Básico B","15","Lenguaje","Prueba 2","5,0","97%","Molesta a sus companeros constantemente."
"Natalia Luís Riba","8vo Básico B","15","Lenguaje","Control 3","3,8","97%","Molesta a sus companeros constantemente."
"Natalia Luís Riba","8vo Básico B","15","Lenguaje","Exposición 4","5,8","97%","Molesta a sus companeros constantemente."
"Lupita Morata Mariscal","1ro Medio B","18","Inglés","Control 1","4,9","89%","Muy responsable y puntual con sus entregas."
"Lupita Morata Mariscal","1ro Medio B","18","Inglés","Tarea 2","3,3","89%","Muy responsable y puntual con sus entregas."
"Lupita Morata Mariscal","1ro Medio B","18","Lenguaje","Laboratorio 1","6,9","89%","Muy responsable y puntual con sus entregas."
"Lupita Morata Mariscal","1ro Medio B","18","Lenguaje","Exposición 2","3,7","89%","Muy responsable y puntual con sus entregas."
"Lupita Morata Mariscal","1ro Medio B","18","Lenguaje","Ensayo 3","5,3","89%","Muy responsable y puntual con sus entregas."
"Lupita Morata Mariscal","1ro Medio B","18","Lenguaje","Exposición 4","6,2","89%","Muy responsable y puntual con sus entregas."
"Lupita Morata Mariscal","1ro Medio B","18","Educación Física","Ensayo 1","4,7","89%","Muy responsable y puntual con sus entregas."
"Lupita Morata Mariscal","1ro Medio B","18","Educación Física","Laboratorio 2","3,0","89%","Muy responsable y puntual con sus entregas."
"Lupita Morata Mariscal","1ro Medio B","18","Educación Física","Prueba 3","6,3","89%","Muy responsable y puntual con sus entregas."
"Emigdio Aranda Portillo","4to Medio A","14","Matemáticas","Exposición 1","5,9","89%","Creativo y con gran potencial."
"Emigdio Aranda Portillo","4to Medio A","14","Matemáticas","Prueba 2","5,0","89%","Creativo y con gran potencial."
"Emigdio Aranda Portillo","4to Medio A","14","Inglés","Laboratorio 1","3,5","89%","Creativo y con gran potencial."
"Emigdio Aranda Portillo","4to Medio A","14","Inglés","Laboratorio 2","3,6","89%","Creativo y con gran potencial."
"Emigdio Aranda Portillo","4to Medio A","14","Inglés","Tarea 3","5,0","89%","Creativo y con gran potencial."
"Emigdio Aranda Portillo","4to Medio A","14","Inglés","Control 4","3,4","89%","Creativo y con gran potencial."
"Emigdio Aranda Portillo","4to Medio A","14","Ciencias","Tarea 1","3,4","89%","Creativo y con gran potencial."
"Emigdio Aranda Portillo","4to Medio A","14","Ciencias","Laboratorio 2","4,0","89%","Creativo y con gran potencial."
"Emigdio Aranda Portillo","4to Medio A","14","Ciencias","Ensayo 3","6,4","89%","Creativo y con gran potencial."
"Emigdio Aranda Portillo","4to Medio A","14","Historia","Control 1","4,6","89%","Creativo y con gran potencial."
"Emigdio Aranda Portillo","4to Medio A","14","Historia","Prueba 2","4,2","89%","Creativo y con gran potencial."
"Emigdio Aranda Portillo","4to Medio A","14","Historia","Exposición 3","4,7","89%","Creativo y con gran potencial."
"Emigdio Aranda Portillo","4to Medio A","14","Historia","Ensayo 4","5,8","89%","Creativo y con gran potencial."
"Anselma Badía-Barreda","8vo Básico B","15","Historia","Exposición 1","6,8","96%","Creativo y con gran potencial."
"Anselma Badía-Barreda","8vo Básico B","15","Historia","Control 2","5,3","96%","Creativo y con gran potencial."
"Anselma Badía-Barreda","8vo Básico B","15","Historia","Prueba 3","4,4","96%","Creativo y con gran potencial."
"Anselma Badía-Barreda","8vo Básico B","15","Educación Física","Laboratorio 1","5,5","96%","Creativo y con gran potencial."
"Anselma Badía-Barreda","8vo Básico B","15","Educación Física","Laboratorio 2","5,3","96%","Creativo y con gran potencial."
"Anselma Badía-Barreda","8vo Básico B","15","Educación Física","Ensayo 3","3,9","96%","Creativo y con gran potencial."
"Anselma Badía-Barreda","8vo Básico B","15","Inglés","Laboratorio 1","7,0","96%","Creativo y con gran potencial."
"Anselma Badía-Barreda","8vo Básico B","15","Inglés","Tarea 2","6,4","96%","Creativo y con gran potencial."
"Anselma Badía-Barreda","8vo Básico B","15","Inglés","Ensayo 3","7,0","96%","Creativo y con gran potencial."
"Anselma Badía-Barreda","8vo Básico B","15","Inglés","Control 4","3,4","96%","Creativo y con gran potencial."
"Anselma Badía-Barreda","8vo Básico B","15","Matemáticas","Tarea 1","4,9","96%","Creativo y con gran potencial."
"Anselma Badía-Barreda","8vo Básico B","15","Matemáticas","Control 2","6,5","96%","Creativo y con gran potencial."
"Anselma Badía-Barreda","8vo Básico B","15","Matemáticas","Laboratorio 3","4,0","96%","Creativo y con gran potencial."
"Anselma Badía-Barreda","8vo Básico B","15","Matemáticas","Ensayo 4","4,0","96%","Creativo y con gran potencial."
"Anselma Badía-Barreda","8vo Básico B","15","Ciencias","Ensayo 1","3,7","96%","Creativo y con gran potencial."
"Anselma Badía-Barreda","8vo Básico B","15","Ciencias","Control 2","6,0","96%","Creativo y con gran potencial."
"Anselma Badía-Barreda","8vo Básico B","15","Ciencias","Tarea 3","5,5","96%","Creativo y con gran potencial."
"Anselma Badía-Barreda","8vo Básico B","15","Ciencias","Laboratorio 4","4,8","96%","Creativo y con gran potencial."
"Esther Andres Conde","2do Medio B","15","Inglés","Prueba 1","4,3","97%","Excelente participación en clases."
"Esther Andres Conde","2do Medio B","15","Inglés","Exposición 2","6,9","97%","Excelente participación en clases."
"Esther Andres Conde","2do Medio B","15","Inglés","Laboratorio 3","6,5","97%","Excelente participación en clases."
"Esther Andres Conde","2do Medio B","15","Lenguaje","Exposición 1","4,0","97%","Excelente participación en clases."
"Esther Andres Conde","2do Medio B","15","Lenguaje","Exposición 2","4,7","97%","Excelente participación en clases."
"Esther Andres Conde","2do Medio B","15","Lenguaje","Prueba 3","3,8","97%","Excelente participación en clases."
"Esther Andres Conde","2do Medio B","15","Lenguaje","Tarea 4","4,9","97%","Excelente participación en clases."
